,POPESTIMATE,X..Adults.with.Obesity,Trade_2020,Employment.Location.Quotient.Relative.to.U.S._1,Asian,num_competitor,college_cnt,income_median,pop_belowPovertyThreshold,selfstorage_count,shopping_mall_cnt,POPESTIMATE_nor,X..Adults.with.Obesity_nor,Trade_2020_nor,Employment.Location.Quotient.Relative.to.U.S._1_nor,Asian_nor,num_competitor_nor,college_cnt_nor,income_median_nor,pop_belowPovertyThreshold_nor,selfstorage_count_nor,shopping_mall_cnt_nor,Clusters,State,County,MF_exist,nm_MF
1548,402022,31.9,2851911.0,1.03,0,16,6,1600358.0,252.1,3,12,0.570627876256423,0.5739130434782608,0.6061985953268537,0.8512396694214877,0.0,0.7272727272727273,0.2727272727272727,0.3529750230716561,0.1906988188976378,0.07894736842105263,0.8571428571428571,0,Missouri,St.Charles,0,0
1549,9397,35.8,18149.0,0.91,0,0,0,347980.0,100.7,0,0,0.010533553590737777,0.743478260869565,0.0038577284868241218,0.7520661157024794,0.0,0.0,0.0,0.0547098925307374,0.06651902887139106,0.0,0.0,0,Missouri,St.Clair,0,0
1550,67215,41.2,263435.0,0.88,0,0,1,482854.0,134.2,0,0,0.09301310417433431,0.9782608695652174,0.055995410431787566,0.7272727272727273,0.0,0.0,0.045454545454545456,0.0868313536363907,0.09399606299212597,0.0,0.0,0,Missouri,St.Francois,0,0
1551,17894,30.0,69721.0,0.64,0,0,0,256518.0,82.1,0,0,0.022654843523091363,0.4913043478260869,0.014819807583330465,0.5289256198347108,0.0,0.0,0.0,0.03292739126551755,0.05126312335958005,0.0,0.0,0,Missouri,Ste.Genevieve,0,0
1552,29025,39.1,117804.0,0.69,7,0,0,527914.0,221.8,0,0,0.038533633476843014,0.8869565217391304,0.02504026925240117,0.5702479338842975,0.0005410418921007883,0.0,0.0,0.09756279955940579,0.1658464566929134,0.0,0.0,0,Missouri,Stoddard,0,0
1553,31952,28.3,74736.0,1.0,145,0,0,556081.0,224.3,0,0,0.042709109013149824,0.41739130434782606,0.0158857896408225,0.8264462809917356,0.011207296336373473,0.0,0.0,0.10427102497692835,0.1678969816272966,0.0,0.0,0,Missouri,Stone,0,0
1554,6089,29.5,12415.0,0.35,3,0,0,394113.0,113.8,0,0,0.005814567231290246,0.4695652173913043,0.0026389166986567564,0.2892561983471074,0.0002318750966146236,0.0,0.0,0.0656968830936858,0.07726377952755904,0.0,0.0,0,Missouri,Sullivan,0,0
1555,55928,29.2,339232.0,1.21,395,6,1,831192.0,269.05,0,3,0.0769117743559896,0.4565217391304347,0.07210672489075544,1.0,0.030530221054258774,0.2727272727272727,0.045454545454545456,0.16979119406984014,0.2046013779527559,0.0,0.21428571428571427,0,Missouri,Taney,0,0
1556,25398,38.0,0.0,0.65,467,0,1,681159.0,328.5,0,0,0.03335958162505456,0.8391304347826086,0.0,0.5371900826446281,0.03609522337300974,0.0,0.045454545454545456,0.1340594802179155,0.2533628608923884,0.0,0.0,0,Missouri,Texas,0,0
1557,20563,29.8,67933.0,0.77,153,0,1,630625.0,339.2,0,0,0.02646227236026351,0.4826086956521739,0.014439752564627421,0.6363636363636364,0.011825629927345803,0.0,0.045454545454545456,0.12202435176088833,0.2621391076115485,0.0,0.0,0,Missouri,Vernon,0,0
1558,35649,31.8,97701.0,0.7,210,0,0,468198.5,102.85,0,1,0.04798301849648644,0.5695652173913043,0.020767200996815446,0.5785123966942148,0.01623125676302365,0.0,0.0,0.08334101396207318,0.06828248031496063,0.0,0.07142857142857142,0,Missouri,Warren,0,0
1559,24730,31.0,0.0,0.74,21,0,0,600985.0,194.5,0,0,0.03240665451256637,0.5347826086956521,0.0,0.6115702479338843,0.001623125676302365,0.0,0.0,0.11496531809115537,0.1434547244094488,0.0,0.0,0,Missouri,Washington,0,0
1560,12873,33.0,0.0,0.8,89,0,0,532877.0,266.9,0,0,0.0154921982659009,0.6217391304347826,0.0,0.6611570247933884,0.006878961199567167,0.0,0.0,0.09874478282873389,0.20283792650918633,0.0,0.0,0,Missouri,Wayne,0,0
1561,39592,33.4,0.0,0.76,125,1,0,255858.0,108.9,0,0,0.05360785622783517,0.6391304347826086,0.0,0.628099173553719,0.009661462358942649,0.045454545454545456,0.0,0.03277020630526034,0.07324475065616799,0.0,0.0,0,Missouri,Webster,0,0
1562,2013,30.5,4514.0,0.6,1,0,0,300601.0,147.2,0,0,0.0,0.5130434782608695,0.0009594901311104792,0.49586776859504134,7.72916988715412e-05,0.0,0.0,0.04342615581554583,0.10465879265091863,0.0,0.0,0,Missouri,Worth,0,0
1563,18289,29.3,59059.0,0.83,96,0,0,372348.0,175.1,0,0,0.023218325872541717,0.4608695652173913,0.012553506347641512,0.6859504132231404,0.007420003091667955,0.0,0.0,0.06051335179065821,0.12754265091863518,0.0,0.0,0,Missouri,Wright,0,0
1564,9453,26.9,55002.0,0.85,15,0,2,573352.0,49.7,0,0,0.05575419897645091,0.3861386138613861,0.0368339245521325,0.7727272727272726,0.00639386189258312,0.0,0.4,0.49839730362478357,0.1522671568627451,0.0,0.0,0,Montana,Beaverhead,0,0
1565,13319,39.2,0.0,0.55,0,0,1,676593.0,326.4,0,0,0.07979454397343498,0.9950495049504954,0.0,0.5,0.0,0.0,0.2,0.5986481224516351,1.0,0.0,0.0,0,Montana,BigHorn,0,0
1566,6681,39.1,17934.0,0.6,6,0,1,399945.0,138.9,0,0,0.03851678657819952,0.9900990099009903,0.012010101503907937,0.5454545454545454,0.0025575447570332483,0.0,0.2,0.3300127108727971,0.42555147058823534,0.0,0.0,0,Montana,Blaine,0,0
1567,6237,29.2,14761.0,0.71,0,0,0,253139.0,113.9,0,0,0.03575581576116359,0.5,0.009885196180393949,0.6454545454545454,0.0,0.0,0.0,0.18745867024267182,0.34895833333333337,0.0,0.0,0,Montana,Broadwater,0,0
1568,10725,24.2,0.0,0.88,45,2,0,781934.0,92.3,0,0,0.0636640072630944,0.2524752475247524,0.0,0.7999999999999999,0.01918158567774936,0.5,0.0,0.7009381187325638,0.28278186274509803,0.0,0.0,0,Montana,Carbon,0,0
1569,1252,23.3,0.0,0.64,0,0,0,240228.0,79.6,0,0,0.0047570780969200255,0.20792079207920794,0.0,0.5818181818181818,0.0,0.0,0.0,0.17492161304762838,0.24387254901960784,0.0,0.0,0,Montana,Carter,0,0
1570,81366,31.1,468536.0,1.06,684,3,3,1089916.0,194.4,0,1,0.5029381952951565,0.5940594059405941,0.3137707660441067,0.9636363636363636,0.2915601023017903,0.75,0.6,1.0,0.5955882352941178,0.0,0.5,0,Montana,Cascade,0,0
1571,5635,31.4,39082.0,0.64,33,0,0,476167.0,98.0,0,0,0.03201233731103829,0.6089108910891089,0.02617256534937716,0.5818181818181818,0.014066496163682864,0.0,0.0,0.4040270841607377,0.30024509803921573,0.0,0.0,0,Montana,Chouteau,0,0
1572,11402,29.5,90022.0,1.02,58,0,1,359245.0,43.35,0,0,0.0678738659188001,0.5148514851485149,0.06028623606472624,0.9272727272727272,0.0247229326513214,0.0,0.2,0.29049150973901444,0.1328125,0.0,0.0,0,Montana,Custer,0,0
1573,1690,26.7,0.0,1.05,15,0,0,298186.0,74.6,0,0,0.00748073849750953,0.37623762376237624,0.0,0.9545454545454545,0.00639386189258312,0.0,0.0,0.23120096870639437,0.22855392156862744,0.0,0.0,0,Montana,Daniels,0,0
1574,8613,37.7,0.0,1.01,24,0,1,275534.0,53.4,0,0,0.05053074067395049,0.920792079207921,0.0,0.9181818181818181,0.010230179028132993,0.0,0.2,0.20920504123508124,0.1636029411764706,0.0,0.0,0,Montana,Dawson,0,0
1575,9140,25.8,0.0,0.85,0,0,0,204519.0,30.4,0,0,0.053807838918495395,0.3316831683168317,0.0,0.7727272727272726,0.0,0.0,0.0,0.1402468569963693,0.09313725490196079,0.0,0.0,0,Montana,DeerLodge,0,0
1576,2846,38.8,0.0,0.73,30,0,0,231271.5,26.4,0,0,0.014669212066188679,0.9752475247524752,0.0,0.6636363636363636,0.01278772378516624,0.0,0.0,0.16622452120598896,0.08088235294117647,0.0,0.0,0,Montana,Fallon,0,0
1577,11050,33.3,141871.0,0.86,167,0,0,642809.0,92.5,0,0,0.06568498815394277,0.7029702970297029,0.0950086489606849,0.7818181818181817,0.0711849957374254,0.0,0.0,0.5658426123999468,0.28339460784313725,0.0,0.0,0,Montana,Fergus,0,0
1578,103806,25.0,615115.0,1.03,658,0,2,850969.0,231.3,0,2,0.6424791528048106,0.29207920792079206,0.4119322842966617,0.9363636363636363,0.2804774083546462,0.0,0.4,0.7679736499431458,0.708639705882353,0.0,1.0,0,Montana,Flathead,0,0
1579,114434,19.1,991512.0,0.97,1416,4,2,663283.0,146.6,0,0,0.708568337136923,0.0,0.6639990945880878,0.8818181818181817,0.6035805626598465,1.0,0.4,0.585723621540317,0.4491421568627451,0.0,0.0,0,Montana,Gallatin,0,0
1580,1258,37.6,4329.0,0.59,0,0,0,419980.5,158.5,0,0,0.004794388513366457,0.915841584158416,0.002899059295774365,0.5363636363636363,0.0,0.0,0.0,0.3494679203400183,0.4856004901960785,0.0,0.0,0,Montana,Garfield,0,0
1581,13753,37.8,39798.0,0.47,45,0,1,266127.0,137.0,0,0,0.0824933307630602,0.9257425742574257,0.02665205864015435,0.4272727272727272,0.01918158567774936,0.0,0.2,0.2000704972776981,0.41973039215686275,0.0,0.0,0,Montana,Glacier,0,0
1582,821,25.5,0.0,0.22,0,0,0,138608.0,17.4,0,0,0.002076946515518024,0.31683168316831684,0.0,0.19999999999999998,0.0,0.0,0.0,0.07624484500794794,0.05330882352941176,0.0,0.0,0,Montana,GoldenValley,0,0
1583,3379,25.2,0.0,0.74,11,0,0,354064.0,27.1,0,0,0.017983620727180016,0.3019801980198019,0.0,0.6727272727272726,0.004688832054560955,0.0,0.0,0.285460567648741,0.08302696078431374,0.0,0.0,0,Montana,Granite,0,0
1584,16484,39.3,83247.0,0.89,87,0,2,457480.0,161.6,0,0,0.09947578864892764,1.0,0.05574913125325215,0.8090909090909091,0.0370843989769821,0.0,0.4,0.38588131793009894,0.4950980392156863,0.0,0.0,0,Montana,Hill,0,0
1585,12221,26.6,16301.0,0.73,8,1,0,465141.0,39.4,0,0,0.07296673776373801,0.37128712871287134,0.010916508565585105,0.6636363636363636,0.0034100596760443308,0.25,0.0,0.3933204314899493,0.12071078431372549,0.0,0.0,0,Montana,Jefferson,0,0
1586,2007,35.4,5831.0,0.57,0,0,0,369742.0,20.6,0,0,0.009451972166429332,0.806930693069307,0.003904923713019247,0.5181818181818181,0.0,0.0,0.0,0.3006844838987519,0.06311274509803923,0.0,0.0,0,Montana,JudithBasin,0,0
1587,30458,30.7,66567.0,0.74,158,0,1,884883.0,301.6,0,0,0.18637174855266675,0.5742574257425743,0.044578812691571296,0.6727272727272726,0.06734867860187553,0.0,0.2,0.8009053947896103,0.9240196078431374,0.0,0.0,0,Montana,Lake,0,0
1588,69432,27.1,357047.0,0.9,0,1,2,798342.0,111.6,0,1,0.4287277769832041,0.3960396039603961,0.23910843713983593,0.8181818181818181,0.0,0.25,0.4,0.7168708919070873,0.34191176470588236,0.0,0.5,0,Montana,LewisandClark,0,0
1589,2337,37.0,59838.0,0.87,0,0,0,399557.0,45.2,0,0,0.011504045070983068,0.8861386138613863,0.040072513314979546,0.7909090909090909,0.0,0.0,0.0,0.3296359485622342,0.13848039215686275,0.0,0.0,0,Montana,Liberty,0,0
1590,19980,26.7,0.0,0.93,71,0,0,401099.0,21.0,0,0,0.1212153246317151,0.37623762376237624,0.0,0.8454545454545455,0.030264279624893437,0.0,0.0,0.3311332874356567,0.06433823529411765,0.0,0.0,0,Montana,Lincoln,0,0
1591,8600,22.9,0.0,1.04,5,0,0,927440.0,104.9,0,0,0.050449901438316555,0.188118811881188,0.0,0.9454545454545454,0.002131287297527707,0.0,0.0,0.8422298114149269,0.32138480392156865,0.0,0.0,0,Montana,Madison,0,0
1592,1664,31.0,24063.0,0.92,46,0,0,315081.0,0.0,0,0,0.0073190600262416595,0.5891089108910892,0.016114590860295343,0.8363636363636363,0.0196078431372549,0.0,0.0,0.2476066368428872,0.0,0.0,0.0,0,Montana,McCone,0,0
1593,1862,28.5,0.0,0.86,8,0,0,142337.0,11.7,0,0,0.0085503037689739,0.46534653465346537,0.0,0.7818181818181817,0.0034100596760443308,0.0,0.0,0.07986584154425938,0.035845588235294115,0.0,0.0,0,Montana,Meagher,0,0
1594,4397,30.9,0.0,0.75,30,0,0,451468.0,58.6,0,0,0.02431395471759124,0.5841584158415841,0.0,0.6818181818181818,0.01278772378516624,0.0,0.0,0.3800434441901407,0.17953431372549022,0.0,0.0,0,Montana,Mineral,0,0
1595,119600,21.4,780705.0,1.04,2346,1,2,1081154.0,262.1,0,1,0.7406926056973006,0.11386138613861374,0.5228251530393915,0.9454545454545454,1.0,0.25,0.4,0.9914917748320834,0.8030024509803922,0.0,0.5,0,Montana,Missoula,0,0
1596,4633,31.3,11102.0,0.67,31,0,0,110330.0,40.5,0,0,0.025781497764484216,0.603960396039604,0.0074348247405144376,0.6090909090909091,0.013213981244671782,0.0,0.0,0.04878586403347358,0.12408088235294118,0.0,0.0,0,Montana,Musselshell,0,0
1597,16606,21.0,50929.0,1.0,65,0,0,773100.0,99.5,0,0,0.1002344337833384,0.094059405940594,0.034106304198311996,0.9090909090909091,0.027706734867860187,0.0,0.0,0.6923599789090789,0.30484068627450983,0.0,0.0,0,Montana,Park,0,0
1598,487,22.8,0.0,0.0,15,0,0,61689.0,21.1,0,0,0.0,0.18316831683168316,0.0,0.0,0.00639386189258312,0.0,0.0,0.0015536590126302768,0.06464460784313726,0.0,0.0,0,Montana,Petroleum,0,0
1599,3954,36.4,0.0,0.88,26,0,0,381429.0,114.7,0,0,0.021559202303296374,0.8564356435643565,0.0,0.7999999999999999,0.011082693947144074,0.0,0.0,0.3120329919491332,0.3514093137254902,0.0,0.0,0,Montana,Phillips,0,0
1600,5911,32.4,47337.0,0.88,16,0,0,357483.0,133.7,0,0,0.03372861646757414,0.6584158415841584,0.031700801544021974,0.7999999999999999,0.0068201193520886615,0.0,0.0,0.28878054275135534,0.4096200980392157,0.0,0.0,0,Montana,Pondera,0,0
1601,1682,23.2,0.0,0.61,0,0,0,434352.5,59.1,0,0,0.007430991275580954,0.2029702970297029,0.0,0.5545454545454545,0.0,0.0,0.0,0.36342366242096974,0.18106617647058826,0.0,0.0,0,Montana,PowderRiver,0,0
1602,6890,27.1,0.0,0.54,27,0,0,451592.0,70.9,0,0,0.039816432751083555,0.3960396039603961,0.0,0.4909090909090909,0.011508951406649617,0.0,0.0,0.3801638527636195,0.217218137254902,0.0,0.0,0,Montana,Powell,0,0
1603,1077,28.9,0.0,0.36,22,0,0,123780.0,7.0,0,0,0.0036688576172324377,0.48514851485148514,0.0,0.3272727272727272,0.00937766410912191,0.0,0.0,0.06184631010839685,0.02144607843137255,0.0,0.0,0,Montana,Prairie,0,0
1604,43806,28.6,153157.0,0.96,256,0,1,654837.0,116.9,0,0,0.26937498834049484,0.4702970297029704,0.10256669544072868,0.8727272727272726,0.10912190963341858,0.0,0.2,0.5775222440273949,0.35814950980392163,0.0,0.0,0,Montana,Ravalli,0,0
1605,10803,34.5,121537.0,0.88,2,0,0,392403.0,69.5,0,0,0.06414904267689801,0.7623762376237625,0.08139130737595958,0.7999999999999999,0.0008525149190110827,0.0,0.0,0.3226891507020111,0.21292892156862747,0.0,0.0,0,Montana,Richland,0,0
1606,11004,38.9,55538.0,0.64,81,0,1,377221.0,222.3,0,0,0.06539894162785347,0.9801980198019803,0.03719287483684839,0.5818181818181818,0.034526854219948847,0.0,0.2,0.3079468687459156,0.6810661764705883,0.0,0.0,0,Montana,Roosevelt,0,0
1607,8937,33.9,0.0,0.56,64,0,1,589520.0,156.4,0,0,0.05254550316205779,0.7326732673267327,0.0,0.5090909090909091,0.027280477408354646,0.0,0.2,0.5140970279474125,0.47916666666666674,0.0,0.0,0,Montana,Rosebud,0,0
1608,12113,25.2,24257.0,0.91,47,0,0,606434.0,118.4,0,0,0.07229515026770224,0.3019801980198019,0.016244509433494748,0.8272727272727273,0.020034100596760442,0.0,0.0,0.5305211457846803,0.36274509803921573,0.0,0.0,0,Montana,Sanders,0,0
1609,3309,35.8,38668.0,0.97,16,0,0,859937.0,155.4,0,0,0.01754833253530498,0.8267326732673267,0.02589531643543616,0.8818181818181817,0.0068201193520886615,0.0,0.0,0.7766819087089385,0.4761029411764706,0.0,0.0,0,Montana,Sheridan,0,0
1610,34915,26.9,0.0,1.07,0,2,3,296877.0,63.6,0,0,0.21408716956962434,0.3861386138613861,0.0,0.9727272727272727,0.0,0.5,0.6,0.22992988142668622,0.19485294117647062,0.0,0.0,0,Montana,SilverBow,0,0
1611,9642,29.0,26830.0,0.45,18,0,0,649931.0,19.4,0,0,0.0569294770945135,0.49009900990099015,0.01796760473680439,0.40909090909090906,0.0076726342710997444,0.0,0.0,0.5727583370799173,0.05943627450980392,0.0,0.0,0,Montana,Stillwater,0,0
1612,3737,27.7,0.0,0.6,0,0,0,284326.0,164.4,0,0,0.020209808908483767,0.42574257425742573,0.0,0.5454545454545454,0.0,0.0,0.0,0.2177423975094846,0.5036764705882354,0.0,0.0,0,Montana,SweetGrass,0,0
1613,6147,26.3,34247.0,0.84,7,0,0,449172.0,100.8,0,0,0.03519615951446711,0.3564356435643565,0.02293464626989713,0.7636363636363636,0.0029838022165387893,0.0,0.0,0.37781394350701625,0.3088235294117647,0.0,0.0,0,Montana,Teton,0,0
1614,4736,30.2,0.0,0.84,22,0,0,453554.5,20.05,0,0,0.026421993246814622,0.5495049504950495,0.0,0.7636363636363636,0.00937766410912191,0.0,0.0,0.38206951264629885,0.061427696078431376,0.0,0.0,0,Montana,Toole,0,0
1615,696,31.1,4186.0,0.51,5,0,0,220715.0,25.05,0,0,0.001299646172884033,0.5940594059405941,0.002803294574292329,0.4636363636363636,0.002131287297527707,0.0,0.0,0.15597377035171928,0.07674632352941177,0.0,0.0,0,Montana,Treasure,0,0
1616,7396,33.5,43638.0,0.95,0,0,0,593543.0,95.6,0,0,0.042962944538065956,0.712871287128713,0.029223642769462172,0.8636363636363635,0.0,0.0,0.0,0.5180035093272948,0.2928921568627451,0.0,0.0,0,Montana,Valley,0,0
1617,2126,31.7,0.0,0.7,17,0,0,184444.0,86.7,0,0,0.01019196209261689,0.6237623762376238,0.0,0.6363636363636362,0.007246376811594203,0.0,0.0,0.1207532915722738,0.265625,0.0,0.0,0,Montana,Wheatland,0,0
1618,969,31.0,0.0,0.48,5,0,0,60089.0,41.7,0,0,0.0029972701211966692,0.5891089108910892,0.0,0.4363636363636363,0.002131287297527707,0.0,0.0,0.0,0.1277573529411765,0.0,0.0,0,Montana,Wibaux,0,0
1619,161300,28.2,1493243.0,1.1,1145,4,5,1019161.0,182.6,0,0,1.0,0.4504950495049505,1.0,1.0,0.4880647911338448,1.0,1.0,0.9312942853508405,0.5594362745098039,0.0,0.0,0,Montana,Yellowstone,0,0
1620,31363,37.3,201298.0,0.86,415,1,1,462354.0,27.6,0,0,0.054128478937189944,0.6206896551724136,0.03737241639486458,0.7962962962962963,0.018124645150019655,0.02,0.09090909090909091,0.10570867804681107,0.035615299334811536,0.0,0.0,0,Nebraska,Adams,0,0
1621,6298,34.4,83042.0,0.76,17,0,0,502978.0,114.9,0,0,0.010221348692508198,0.5095785440613025,0.015417342458754403,0.7037037037037037,0.000742455343494781,0.0,0.0,0.11623575214524377,0.15659645232815964,0.0,0.0,0,Nebraska,Antelope,0,0
1622,463,32.0,758.0,0.31,0,0,0,59906.0,12.2,0,0,0.0,0.41762452107279685,0.0001407281325562467,0.28703703703703703,0.0,0.0,0.0,0.0014205745423298563,0.01427383592017738,0.0,0.0,0,Nebraska,Arthur,0,0
1623,745,30.4,728.0,0.0,6,0,0,84774.0,47.1,0,0,0.0004939880602034811,0.35632183908045967,0.00013515841754742426,0.0,0.0002620430624099227,0.0,0.0,0.007864727719757596,0.06263858093126386,0.0,0.0,0,Nebraska,Banner,0,0
1624,465,34.1,0.0,0.0,0,0,0,178141.0,74.55,0,0,3.503461419882844e-06,0.49808429118773945,0.0,0.0,0.0,0.0,0.0,0.032059325183039555,0.10067904656319289,0.0,0.0,0,Nebraska,Blaine,0,0
1625,5192,36.2,60449.0,0.62,20,0,0,372660.0,84.5,0,0,0.008283934527312985,0.578544061302682,0.011222790085610232,0.5740740740740741,0.0008734768746997423,0.0,0.0,0.08246588107495151,0.11446784922394677,0.0,0.0,0,Nebraska,Boone,0,0
1626,10783,34.7,62343.0,0.75,0,0,0,140800.0,46.9,0,0,0.018077860926595475,0.521072796934866,0.011574424759833888,0.6944444444444444,0.0,0.0,0.0,0.022382989176994467,0.06236141906873614,0.0,0.0,0,Nebraska,BoxButte,0,0
1627,1919,35.9,7341.0,0.67,4,0,0,345956.0,63.3,0,0,0.0025505199136747108,0.5670498084291187,0.0013629092626588483,0.6203703703703703,0.00017469537493994847,0.0,0.0,0.07554595721899082,0.08508869179600886,0.0,0.0,0,Nebraska,Boyd,0,0
1628,2955,40.7,29070.0,0.65,11,0,0,177985.0,119.4,0,0,0.004365312929174024,0.7509578544061303,0.005397053843548934,0.6018518518518519,0.0004804122810848583,0.0,0.0,0.03201890022342564,0.16283259423503327,0.0,0.0,0,Nebraska,Brown,0,0
1629,49659,32.6,418420.0,0.93,721,0,1,901762.5,309.75,0,1,0.0861781440062782,0.44061302681992337,0.07768267179971602,0.861111111111111,0.03148884133292571,0.0,0.09090909090909091,0.21957451693468932,0.42662139689578715,0.0,0.09090909090909091,0,Nebraska,Buffalo,0,0
1630,6459,37.1,40189.0,0.72,21,0,0,344899.0,119.0,0,0,0.010503377336808768,0.6130268199233716,0.007461375882985486,0.6666666666666666,0.0009171507184347294,0.0,0.0,0.07527205220417092,0.1622782705099778,0.0,0.0,0,Nebraska,Burt,0,0
1631,8016,32.5,35291.0,0.57,15,0,0,764097.0,123.7,0,0,0.013230822052187561,0.4367816091954022,0.006552027079211744,0.5277777777777777,0.0006551076560248068,0.0,0.0,0.18390065618001752,0.16879157427937916,0.0,0.0,0,Nebraska,Butler,0,0
1632,26248,43.4,0.0,0.78,98,0,0,1330239.0,383.65,0,0,0.04516837635583957,0.8544061302681991,0.0,0.7222222222222222,0.004280036686028737,0.0,0.0,0.33060749903731584,0.5290327050997783,0.0,0.0,0,Nebraska,Cass,0,0
1633,8402,37.8,56145.0,0.71,4,0,0,644213.0,145.85,0,0,0.01390699010622495,0.639846743295019,0.010423721639011174,0.6574074074074073,0.00017469537493994847,0.0,0.0,0.15283459298544028,0.1994872505543237,0.0,0.0,0,Nebraska,Cedar,0,0
1634,3924,35.5,62340.0,0.72,27,0,0,300021.0,85.2,0,0,0.006062739987107262,0.5517241379310344,0.011573867788333006,0.6666666666666666,0.0011791937808446522,0.0,0.0,0.06364262055318966,0.11543791574279379,0.0,0.0,0,Nebraska,Chase,0,0
1635,5689,30.0,49746.0,0.78,78,0,0,781258.0,209.0,0,0,0.009154544690153872,0.3409961685823754,0.009235701427629351,0.7222222222222222,0.003406559811328995,0.0,0.0,0.1883476608719042,0.2870011086474501,0.0,0.0,0,Nebraska,Cherry,0,0
1636,8910,33.1,140633.0,0.96,74,0,0,350119.0,82.4,0,0,0.014796869306875193,0.45977011494252873,0.02610952436119082,0.8888888888888888,0.0032318644363890465,0.0,0.0,0.07662473354509793,0.11155764966740576,0.0,0.0,0,Nebraska,Cheyenne,0,0
1637,6203,38.7,51570.0,0.56,1,0,0,761079.0,148.8,0,0,0.010054934275063763,0.6743295019157088,0.009574340100165755,0.5185185185185185,4.367384373498712e-05,0.0,0.0,0.18311858869210226,0.20357538802660755,0.0,0.0,0,Nebraska,Clay,0,0
1638,10709,37.0,77507.0,0.45,78,0,0,272088.0,69.3,0,0,0.01794823285405981,0.6091954022988505,0.014389730039626666,0.41666666666666663,0.003406559811328995,0.0,0.0,0.05640422057309118,0.09340354767184034,0.0,0.0,0,Nebraska,Colfax,0,0
1639,8846,39.2,61547.0,0.74,15,0,0,288005.0,47.5,0,0,0.014684758541438941,0.6934865900383141,0.011426641654933133,0.6851851851851851,0.0006551076560248068,0.0,0.0,0.06052886212549255,0.06319290465631928,0.0,0.0,0,Nebraska,Cuming,0,0
1640,10777,36.9,49616.0,0.69,78,0,0,794879.0,108.55,0,0,0.01806735054233583,0.6053639846743294,0.009211565995924454,0.6388888888888888,0.003406559811328995,0.0,0.0,0.1918773299417829,0.14779656319290463,0.0,0.0,0,Nebraska,Custer,0,0
1641,20026,37.6,118900.0,0.66,676,0,0,409551.0,116.9,0,0,0.03426910787858404,0.632183908045977,0.02207463715163289,0.611111111111111,0.02952351836485129,0.0,0.0,0.09202560662057185,0.1593680709534368,0.0,0.0,0,Nebraska,Dakota,0,0
1642,8589,28.5,44776.0,0.84,51,0,1,186654.0,43.9,0,0,0.014234563748983997,0.28352490421455934,0.008312985307834435,0.7777777777777777,0.002227366030484343,0.0,0.09090909090909091,0.03426533595991917,0.0582039911308204,0.0,0.0,0,Nebraska,Dawes,0,0
1643,23595,34.1,160208.0,0.55,187,0,0,505226.0,159.0,0,0,0.040521034782364976,0.49808429118773945,0.029743763404447454,0.5092592592592593,0.008167008778442592,0.0,0.0,0.11681828617865449,0.21771064301552104,0.0,0.0,0,Nebraska,Dawson,0,0
1644,1794,30.8,15293.0,0.7,11,0,0,121129.0,64.8,0,0,0.0023315535749320326,0.37164750957854403,0.0028392550543307133,0.648148148148148,0.0004804122810848583,0.0,0.0,0.017285557250294247,0.08716740576496673,0.0,0.0,0,Nebraska,Deuel,0,0
1645,5636,35.4,9051.0,0.3,21,0,0,572458.0,71.4,0,0,0.009061702962526976,0.5478927203065133,0.0016803830181617266,0.27777777777777773,0.0009171507184347294,0.0,0.0,0.13424040723482392,0.09631374722838137,0.0,0.0,0,Nebraska,Dixon,0,0
1646,36565,34.7,353374.0,0.8,234,0,1,765385.0,173.2,0,1,0.06324098209030522,0.521072796934866,0.06560641571758723,0.7407407407407407,0.010219679433986986,0.0,0.09090909090909091,0.1842344212311888,0.2373891352549889,0.0,0.09090909090909091,0,Nebraska,Dodge,0,0
1647,571327,31.3,5386272.0,1.08,22897,50,11,3389209.5,723.5,12,11,1.0,0.3908045977011494,1.0,1.0,1.0,1.0,1.0,0.8641574946061183,1.0,1.0,1.0,0,Nebraska,Douglas,0,0
1648,1693,34.9,16147.0,0.6,0,0,0,234192.0,51.2,0,0,0.002154628773227949,0.528735632183908,0.0029978062749151917,0.5555555555555555,0.0,0.0,0.0,0.04658406499918891,0.06832039911308205,0.0,0.0,0,Nebraska,Dundy,0,0
1649,5462,36.1,49629.0,0.65,50,0,0,603369.0,121.3,0,0,0.00875690181899717,0.5747126436781609,0.009213979539094943,0.6018518518518519,0.0021836921867493557,0.0,0.0,0.1422505093285777,0.16546563192904654,0.0,0.0,0,Nebraska,Fillmore,0,0
1650,2979,35.5,12659.0,0.66,10,0,0,490027.0,130.2,0,0,0.0044073544662126185,0.5517241379310344,0.002350234076556104,0.611111111111111,0.00043673843734987115,0.0,0.0,0.1128797030942197,0.1777993348115299,0.0,0.0,0,Nebraska,Franklin,0,0
1651,2627,38.9,0.0,0.54,2,0,1,411256.0,112.4,0,0,0.0037907452563132374,0.6819923371647508,0.0,0.5,8.734768746997423e-05,0.0,0.09090909090909091,0.09246743069840337,0.1531319290465632,0.0,0.0,0,Nebraska,Frontier,0,0
1652,4676,36.5,32691.0,0.76,16,0,0,376286.0,69.2,0,0,0.007380041480983211,0.5900383141762451,0.006069318445113801,0.7037037037037037,0.0006987814997597939,0.0,0.0,0.08340550225161843,0.0932649667405765,0.0,0.0,0,Nebraska,Furnas,0,0
