,zip code,num_competitor,county,city,state,population
3502,37398,3,Franklin,Winchester,Tennessee,15020.0
3503,37402,3,Hamilton,Chattanooga,Tennessee,4100.0
3504,37404,3,Hamilton,Chattanooga,Tennessee,12168.0
3505,95691,3,Yolo,West Sacramento,California,39198.0
3506,76543,3,Bell,Killeen,Texas,32031.0
3507,37405,3,Marion,Chattanooga,Tennessee,18231.0
3508,0,3,0,0,0,0.0
3509,75254,3,Dallas,Dallas,Texas,26700.0
3510,95747,3,Placer,Roseville,California,68541.0
3511,33619,3,Hillsborough,Tampa,Florida,40257.0
3512,95747,3,Placer,Roseville,California,68541.0
3513,1901,3,Essex,Lynn,Massachusetts,2370.0
3514,75243,3,Dallas,Dallas,Texas,68253.0
3515,75238,3,Dallas,Dallas,Texas,33396.0
3516,1923,3,Essex,Danvers,Massachusetts,27367.0
3517,11738,3,Suffolk,Farmingville,New York,19364.0
3518,75238,3,Dallas,Dallas,Texas,33396.0
3519,99503,3,Bethel,Anchorage,Alaska,13017.0
3520,75235,3,Dallas,Dallas,Texas,19198.0
3521,14622,3,Monroe,Rochester,New York,12906.0
3522,19,3,0,0,0,0.0
3523,95688,3,Solano,Vacaville,California,38114.0
3524,33761,3,Pinellas,Clearwater,Florida,19239.0
3525,36305,3,Houston,Dothan,Alabama,17018.0
3526,92025,3,San Diego,Escondido,California,52276.0
3527,76308,3,Wichita,Wichita Falls,Texas,19937.0
3528,36526,3,Baldwin,Daphne,Alabama,34788.0
3529,27932,3,Chowan,Edenton,North Carolina,11728.0
3530,36571,3,Mobile,Saraland,Alabama,15500.0
3531,366,3,0,0,0,0.0
3532,27520,3,Johnston,Clayton,North Carolina,43170.0
3533,7648,3,Bergen,Norwood,New Jersey,5789.0
3534,27959,3,Dare,Nags Head,North Carolina,2971.0
3535,141,3,0,0,0,0.0
3536,33803,3,Polk,Lakeland,Florida,29875.0
3537,14203,3,Erie,Buffalo,New York,1819.0
3538,14207,3,Erie,Buffalo,New York,23773.0
3539,95448,3,Sonoma,Healdsburg,California,17353.0
3540,99801,3,Juneau,Juneau,Alaska,29839.0
3541,92102,3,San Diego,San Diego,California,42413.0
3542,37086,3,Rutherford,La Vergne,Tennessee,34362.0
3543,75901,3,Angelina,Lufkin,Texas,29148.0
3544,76513,3,Bell,Belton,Texas,42162.0
3545,0,3,0,0,0,0.0
3546,95673,3,Sacramento,Rio Linda,California,16337.0
3547,37128,3,Rutherford,Murfreesboro,Tennessee,60038.0
3548,371,3,0,0,0,0.0
3549,14216,3,Erie,Buffalo,New York,21464.0
3550,92069,3,San Diego,San Marcos,California,48048.0
3551,92065,3,San Diego,Ramona,California,36460.0
3552,28031,3,Mecklenburg,Cornelius,North Carolina,28408.0
3553,79,3,0,0,0,0.0
3554,95688,3,Solano,Vacaville,California,38114.0
3555,92027,3,San Diego,Escondido,California,57225.0
3556,43613,3,Lucas,Toledo,Ohio,32811.0
3557,68128,3,Sarpy,La Vista,Nebraska,19204.0
3558,43616,3,Lucas,Oregon,Ohio,20455.0
3559,7657,3,Bergen,Ridgefield,New Jersey,11209.0
3560,26041,3,Marshall,Moundsville,West Virginia,15585.0
3561,7724,3,Monmouth,Eatontown,New Jersey,21162.0
3562,7726,3,Monmouth,Englishtown,New Jersey,43500.0
3563,28401,3,New Hanover,Wilmington,North Carolina,24764.0
3564,439,3,0,0,0,0.0
3565,18067,3,Northampton,Northampton,Pennsylvania,17608.0
3566,0,3,0,0,0,0.0
3567,18073,3,Montgomery,Pennsburg,Pennsylvania,10920.0
3568,18078,3,Lehigh,Schnecksville,Pennsylvania,8050.0
3569,28401,3,New Hanover,Wilmington,North Carolina,24764.0
3570,18088,3,Northampton,Walnutport,Pennsylvania,8342.0
3571,89135,3,Clark,Las Vegas,Nevada,29104.0
3572,28403,3,New Hanover,Wilmington,North Carolina,42319.0
3573,77099,3,Harris,Houston,Texas,50326.0
3574,93001,3,Ventura,Ventura,California,31729.0
3575,46304,3,Porter,Chesterton,Indiana,25738.0
3576,89121,3,Clark,Las Vegas,Nevada,66344.0
3577,46324,3,Lake,Hammond,Indiana,21643.0
3578,46342,3,Lake,Hobart,Indiana,31080.0
3579,89117,3,Clark,Las Vegas,Nevada,56880.0
3580,463,3,0,0,0,0.0
3581,89113,3,Clark,Las Vegas,Nevada,34229.0
3582,46375,3,Lake,Schererville,Indiana,23400.0
3583,0,3,0,0,0,0.0
3584,89107,3,Clark,Las Vegas,Nevada,39287.0
3585,28412,3,New Hanover,Wilmington,North Carolina,38882.0
3586,92881,3,Riverside,Corona,California,32694.0
3587,18042,3,Northampton,Easton,Pennsylvania,42387.0
3588,451,3,0,0,0,0.0
3589,89701,3,Carson City,Carson City,Nevada,27328.0
3590,76,3,0,0,0,0.0
3591,45211,3,Hamilton,Cincinnati,Ohio,37038.0
3592,45212,3,Hamilton,Cincinnati,Ohio,22484.0
3593,45218,3,Hamilton,Cincinnati,Ohio,3771.0
3594,45223,3,Hamilton,Cincinnati,Ohio,11585.0
3595,27215,3,Alamance,Burlington,North Carolina,43187.0
3596,45239,3,Hamilton,Cincinnati,Ohio,29684.0
3597,27105,3,Forsyth,Winston Salem,North Carolina,41630.0
3598,45242,3,Hamilton,Cincinnati,Ohio,21720.0
3599,45247,3,Hamilton,Cincinnati,Ohio,22269.0
3600,95340,3,Merced,Merced,California,36402.0
3601,45251,3,Hamilton,Cincinnati,Ohio,21098.0
3602,27021,3,Stokes,King,North Carolina,17286.0
3603,77091,3,Harris,Houston,Texas,28351.0
3604,95337,3,San Joaquin,Manteca,California,40657.0
3605,75043,3,Dallas,Garland,Texas,62721.0
3606,26508,3,Monongalia,Morgantown,West Virginia,34453.0
3607,89511,3,Washoe,Reno,Nevada,27874.0
3608,89511,3,Washoe,Reno,Nevada,27874.0
3609,95337,3,San Joaquin,Manteca,California,40657.0
3610,75038,3,Dallas,Irving,Texas,29886.0
3611,45601,3,Ross,Chillicothe,Ohio,55220.0
3612,75038,3,Dallas,Irving,Texas,29886.0
3613,77090,3,Harris,Houston,Texas,39289.0
3614,180,3,0,0,0,0.0
3615,18041,3,Montgomery,East Greenville,Pennsylvania,5429.0
3616,89104,3,Clark,Las Vegas,Nevada,40519.0
3617,10302,3,Richmond,Staten Island,New York,17942.0
3618,89084,3,Clark,North Las Vegas,Nevada,29244.0
3619,190,3,0,0,0,0.0
3620,18954,3,Bucks,Richboro,Pennsylvania,11456.0
3621,88345,3,Lincoln,Ruidoso,New Mexico,8610.0
3622,18964,3,Montgomery,Souderton,Pennsylvania,14307.0
3623,18974,3,Bucks,Warminster,Pennsylvania,40405.0
3624,19002,3,Montgomery,Ambler,Pennsylvania,31166.0
3625,19006,3,Montgomery,Huntingdon Valley,Pennsylvania,21897.0
3626,25401,3,Berkeley,Martinsburg,West Virginia,14676.0
3627,325,3,0,0,0,0.0
3628,7631,3,Bergen,Englewood,New Jersey,28390.0
3629,95242,3,San Joaquin,Lodi,California,27340.0
3630,2657,3,Barnstable,Provincetown,Massachusetts,2972.0
3631,95242,3,San Joaquin,Lodi,California,27340.0
3632,19014,3,Delaware,Aston,Pennsylvania,21012.0
3633,89081,3,Clark,North Las Vegas,Nevada,37599.0
3634,77356,3,Montgomery,Montgomery,Texas,28144.0
3635,28445,3,Onslow,Holly Ridge,North Carolina,7288.0
3636,32526,3,Escambia,Pensacola,Florida,37484.0
3637,77356,3,Montgomery,Montgomery,Texas,28144.0
3638,28445,3,Onslow,Holly Ridge,North Carolina,7288.0
3639,32502,3,Escambia,Pensacola,Florida,3483.0
3640,32439,3,Walton,Freeport,Florida,10545.0
3641,19031,3,Montgomery,Flourtown,Pennsylvania,4390.0
3642,48144,3,Monroe,Lambertville,Michigan,9374.0
3643,87501,3,Santa Fe,Santa Fe,New Mexico,15539.0
3644,481,3,0,0,0,0.0
3645,8723,3,Ocean,Brick,New Jersey,33059.0
3646,88,3,0,0,0,0.0
3647,18951,3,Bucks,Quakertown,Pennsylvania,35331.0
3648,8846,3,Middlesex,Middlesex,New Jersey,13606.0
3649,18944,3,Bucks,Perkasie,Pennsylvania,26301.0
3650,0,3,0,0,0,0.0
3651,46706,3,DeKalb,Auburn,Indiana,19068.0
3652,46737,3,Steuben,Fremont,Indiana,7442.0
3653,89032,3,Clark,North Las Vegas,Nevada,46495.0
3654,18337,3,Pike,Milford,Pennsylvania,14192.0
3655,7731,3,Monmouth,Howell,New Jersey,38783.0
3656,8902,3,Middlesex,North Brunswick,New Jersey,40630.0
3657,46818,3,Allen,Fort Wayne,Indiana,21416.0
3658,46835,3,Allen,Fort Wayne,Indiana,35612.0
3659,18848,3,Bradford,Towanda,Pennsylvania,8703.0
3660,18914,3,Bucks,Chalfont,Pennsylvania,21888.0
3661,8886,3,Warren,Stewartsville,New Jersey,7143.0
3662,18925,3,Bucks,Furlong,Pennsylvania,6825.0
3663,8873,3,Somerset,Somerset,New Jersey,54416.0
3664,18936,3,Montgomery,Montgomeryville,Pennsylvania,0.0
3665,18938,3,Bucks,New Hope,Pennsylvania,13560.0
3666,8865,3,Warren,Phillipsburg,New Jersey,29142.0
3667,7644,3,Bergen,Lodi,New Jersey,24389.0
3668,77339,3,Harris,Kingwood,Texas,42193.0
3669,47802,3,Vigo,Terre Haute,Indiana,33744.0
3670,47872,3,Parke,Rockville,Indiana,8290.0
3671,47904,3,Tippecanoe,Lafayette,Indiana,16484.0
3672,47905,3,Tippecanoe,Lafayette,Indiana,42907.0
3673,93023,3,Ventura,Ojai,California,21011.0
3674,189,3,0,0,0,0.0
3675,0,3,0,0,0,0.0
3676,77,3,0,0,0,0.0
3677,0,3,0,0,0,0.0
3678,75094,3,Collin,Plano,Texas,23408.0
3679,44223,3,Summit,Cuyahoga Falls,Ohio,18021.0
3680,27260,3,Guilford,High Point,North Carolina,25351.0
3681,90270,3,Los Angeles,Maywood,California,27127.0
3682,77029,3,Harris,Houston,Texas,17478.0
3683,440,3,0,0,0,0.0
3684,44824,3,Erie,Castalia,Ohio,3858.0
3685,17584,3,Lancaster,Willow Street,Pennsylvania,10669.0
3686,90043,3,Los Angeles,Los Angeles,California,46358.0
3687,77034,3,Harris,Houston,Texas,36778.0
3688,17078,3,Lebanon,Palmyra,Pennsylvania,22071.0
3689,90240,3,Los Angeles,Downey,California,26801.0
3690,95354,3,Stanislaus,Modesto,California,24481.0
3691,0,3,0,0,0,0.0
3692,77049,3,Harris,Houston,Texas,38915.0
3693,0,3,0,0,0,0.0
3694,75088,3,Dallas,Rowlett,Texas,26823.0
3695,28311,3,Cumberland,Fayetteville,North Carolina,35534.0
3696,77038,3,Harris,Houston,Texas,30428.0
3697,77057,3,Harris,Houston,Texas,42897.0
3698,44406,3,Mahoning,Canfield,Ohio,21555.0
3699,44333,3,Summit,Akron,Ohio,18669.0
3700,44256,3,Medina,Medina,Ohio,63462.0
3701,17368,3,York,Wrightsville,Pennsylvania,6198.0
3702,77037,3,Harris,Houston,Texas,18030.0
3703,23,3,0,0,0,0.0
3704,44115,3,Cuyahoga,Cleveland,Ohio,9199.0
3705,44116,3,Cuyahoga,Rocky River,Ohio,20144.0
3706,6066,3,Tolland,Vernon Rockville,Connecticut,29300.0
3707,90274,3,Los Angeles,Palos Verdes Peninsula,California,24541.0
3708,77030,3,Harris,Houston,Texas,11362.0
3709,0,3,0,0,0,0.0
3710,45039,3,Warren,Maineville,Ohio,26074.0
3711,22,3,0,0,0,0.0
3712,90063,3,Los Angeles,Los Angeles,California,53846.0
3713,75061,3,Dallas,Irving,Texas,53983.0
3714,16901,3,Tioga,Wellsboro,Pennsylvania,10136.0
3715,2155,3,Middlesex,Medford,Massachusetts,60533.0
3716,77067,3,Harris,Houston,Texas,34582.0
3717,95826,3,Sacramento,Sacramento,California,39210.0
3718,0,3,0,0,0,0.0
3719,90015,3,Los Angeles,Los Angeles,California,23900.0
3720,77414,2,Matagorda,Bay City,Texas,24254.0
3721,77414,2,Matagorda,Bay City,Texas,24254.0
3722,77042,2,Harris,Houston,Texas,40659.0
3723,773,2,Luquillo,Luquillo,Puerto Rico,17924.0
3724,95210,2,San Joaquin,Stockton,California,41641.0
3725,23229,2,Henrico,Henrico,Virginia,35626.0
3726,77023,2,Harris,Houston,Texas,28122.0
3727,27302,2,Alamance,Mebane,North Carolina,31693.0
3728,0,2,0,0,0,0.0
3729,22443,2,Westmoreland,Colonial Beach,Virginia,8906.0
3730,273,2,0,0,0,0.0
3731,77014,2,Harris,Houston,Texas,36560.0
3732,23228,2,Henrico,Henrico,Virginia,35847.0
3733,22310,2,Fairfax,Alexandria,Virginia,32329.0
3734,77015,2,Harris,Houston,Texas,57553.0
3735,76266,2,Denton,Sanger,Texas,16571.0
3736,10535,2,Westchester,Jefferson Valley,New York,254.0
3737,24401,2,Augusta,Staunton,Virginia,35772.0
3738,22309,2,Fairfax,Alexandria,Virginia,36110.0
3739,22301,2,Alexandria,Alexandria,Virginia,13188.0
3740,78703,2,Travis,Austin,Texas,20297.0
3741,78703,2,Travis,Austin,Texas,20297.0
3742,22207,2,Arlington,Arlington,Virginia,34113.0
3743,95368,2,Stanislaus,Salida,California,15251.0
3744,7626,2,Bergen,Cresskill,New Jersey,8701.0
3745,77017,2,Harris,Houston,Texas,34010.0
3746,10594,2,Westchester,Thornwood,New York,5587.0
3747,95361,2,Stanislaus,Oakdale,California,34624.0
3748,76272,2,Cooke,Valley View,Texas,4404.0
3749,7646,2,Bergen,New Milford,New Jersey,16477.0
3750,95307,2,Stanislaus,Ceres,California,47130.0
3751,764,2,0,0,0,0.0
3752,5753,2,Addison,Middlebury,Vermont,10500.0
3753,25701,2,Cabell,Huntington,West Virginia,19869.0
3754,76501,2,Bell,Temple,Texas,16922.0
3755,7642,2,Bergen,Hillsdale,New Jersey,10287.0
3756,275,2,0,0,0,0.0
3757,95462,2,Sonoma,Monte Rio,California,1224.0
3758,95212,2,San Joaquin,Stockton,California,28281.0
3759,3431,2,Cheshire,Keene,New Hampshire,24849.0
3760,78133,2,Comal,Canyon Lake,Texas,19405.0
3761,76365,2,Clay,Henrietta,Texas,4598.0
3762,78676,2,Hays,Wimberley,Texas,13981.0
3763,78676,2,Hays,Wimberley,Texas,13981.0
3764,3301,2,Merrimack,Concord,New Hampshire,33550.0
3765,76502,2,Bell,Temple,Texas,42946.0
3766,25443,2,Jefferson,Shepherdstown,West Virginia,7401.0
3767,7632,2,Bergen,Englewood Cliffs,New Jersey,5349.0
3768,95212,2,San Joaquin,Stockton,California,28281.0
3769,27526,2,Harnett,Fuquay Varina,North Carolina,48946.0
3770,0,2,0,0,0,0.0
3771,24083,2,Botetourt,Daleville,Virginia,3065.0
3772,22407,2,Spotsylvania,Fredericksburg,Virginia,59551.0
3773,77018,2,Harris,Houston,Texas,28049.0
3774,78665,2,Williamson,Round Rock,Texas,51925.0
3775,76504,2,Bell,Temple,Texas,22769.0
3776,4092,2,Cumberland,Westbrook,Maine,18935.0
3777,77320,2,Walker,Huntsville,Texas,36091.0
3778,22206,2,Arlington,Arlington,Virginia,20716.0
3779,78239,2,Bexar,San Antonio,Texas,26966.0
3780,3264,2,Grafton,Plymouth,New Hampshire,7249.0
3781,22202,2,Arlington,Arlington,Virginia,26742.0
3782,77833,2,Washington,Brenham,Texas,28507.0
3783,77357,2,Montgomery,New Caney,Texas,29890.0
3784,23508,2,Norfolk,Norfolk,Virginia,21627.0
3785,22191,2,Prince William,Woodbridge,Virginia,73081.0
3786,94602,2,Alameda,Oakland,California,29593.0
3787,23324,2,Chesapeake,Chesapeake,Virginia,23232.0
3788,23323,2,Chesapeake,Chesapeake,Virginia,40644.0
3789,77386,2,Montgomery,Spring,Texas,60252.0
3790,23518,2,Norfolk,Norfolk,Virginia,29098.0
3791,0,2,0,0,0,0.0
3792,77801,2,Brazos,Bryan,Texas,14853.0
3793,24501,2,Campbell,Lynchburg,Virginia,27828.0
3794,24472,2,Rockbridge,Raphine,Virginia,1866.0
3795,78006,2,Kendall,Boerne,Texas,37568.0
3796,0,2,0,0,0,0.0
3797,77365,2,Montgomery,Porter,Texas,34286.0
3798,22180,2,Fairfax,Vienna,Virginia,24011.0
3799,78744,2,Travis,Austin,Texas,48551.0
3800,95236,2,San Joaquin,Linden,California,4458.0
3801,105,2,0,0,0,0.0
3802,95610,2,Sacramento,Citrus Heights,California,46924.0
3803,7738,2,Monmouth,Lincroft,New Jersey,6501.0
3804,956,2,Bayamón,Bayamon,Puerto Rico,60554.0
3805,27591,2,Wake,Wendell,North Carolina,21294.0
3806,0,2,0,0,0,0.0
3807,95236,2,San Joaquin,Linden,California,4458.0
3808,0,2,0,0,0,0.0
3809,77377,2,Harris,Tomball,Texas,38233.0
3810,77385,2,Montgomery,Conroe,Texas,24619.0
3811,77808,2,Brazos,Bryan,Texas,12248.0
3812,22152,2,Fairfax,Springfield,Virginia,30314.0
3813,24901,2,Greenbrier,Lewisburg,West Virginia,9958.0
3814,0,2,0,0,0,0.0
3815,76134,2,Tarrant,Fort Worth,Texas,28852.0
3816,76134,2,Tarrant,Fort Worth,Texas,28852.0
3817,0,2,0,0,0,0.0
3818,762,2,0,0,0,0.0
3819,762,2,0,0,0,0.0
3820,10705,2,Westchester,Yonkers,New York,39848.0
3821,27529,2,Wake,Garner,North Carolina,49632.0
3822,0,2,0,0,0,0.0
3823,953,2,Toa Alta,Toa Alta,Puerto Rico,70997.0
3824,95363,2,Stanislaus,Patterson,California,28333.0
3825,78726,2,Travis,Austin,Texas,13304.0
3826,27534,2,Wayne,Goldsboro,North Carolina,31139.0
3827,77025,2,Harris,Houston,Texas,29298.0
3828,78723,2,Travis,Austin,Texas,37552.0
3829,5602,2,Washington,Montpelier,Vermont,11724.0
3830,78064,2,Atascosa,Pleasanton,Texas,16722.0
3831,94618,2,Alameda,Oakland,California,17110.0
3832,78070,2,Comal,Spring Branch,Texas,15537.0
3833,78043,2,Webb,Laredo,Texas,46141.0
3834,77035,2,Harris,Houston,Texas,36392.0
3835,25271,2,Jackson,Ripley,West Virginia,9185.0
3836,78731,2,Travis,Austin,Texas,27664.0
3837,27545,2,Wake,Knightdale,North Carolina,27215.0
3838,95361,2,Stanislaus,Oakdale,California,34624.0
3839,77703,2,Jefferson,Beaumont,Texas,13134.0
3840,95076,2,Santa Cruz,Watsonville,California,84281.0
3841,25404,2,Berkeley,Martinsburg,West Virginia,22287.0
3842,78731,2,Travis,Austin,Texas,27664.0
3843,95501,2,Humboldt,Eureka,California,23948.0
3844,27536,2,Vance,Henderson,North Carolina,16171.0
3845,4106,2,Cumberland,South Portland,Maine,25938.0
3846,76180,2,Tarrant,North Richland Hills,Texas,37117.0
3847,77701,2,Jefferson,Beaumont,Texas,14005.0
3848,78729,2,Williamson,Austin,Texas,27707.0
3849,76182,2,Tarrant,North Richland Hills,Texas,31889.0
3850,22193,2,Prince William,Woodbridge,Virginia,82060.0
3851,76234,2,Wise,Decatur,Texas,18937.0
3852,4901,2,Kennebec,Waterville,Maine,26951.0
3853,952,2,Toa Baja,Sabana Seca,Puerto Rico,7324.0
3854,77578,2,Brazoria,Manvel,Texas,22822.0
3855,10549,2,Westchester,Mount Kisco,New York,16121.0
3856,78526,2,Cameron,Brownsville,Texas,50057.0
3857,27502,2,Wake,Apex,North Carolina,43345.0
3858,77575,2,Liberty,Liberty,Texas,16209.0
3859,22710,2,0,0,0,0.0
3860,95351,2,Stanislaus,Modesto,California,48844.0
3861,78516,2,Hidalgo,Alamo,Texas,36248.0
3862,22747,2,Rappahannock,Washington,Virginia,1261.0
3863,23188,2,James City,Williamsburg,Virginia,44561.0
3864,26554,2,Marion,Fairmont,West Virginia,41939.0
3865,22747,2,Rappahannock,Washington,Virginia,1261.0
3866,7675,2,Bergen,Westwood,New Jersey,27022.0
3867,77063,2,Harris,Houston,Texas,41829.0
3868,23707,2,Portsmouth,Portsmouth,Virginia,14145.0
3869,22835,2,Page,Luray,Virginia,12077.0
3870,95032,2,Santa Clara,Los Gatos,California,25865.0
3871,77515,2,Brazoria,Angleton,Texas,33634.0
3872,95386,2,Stanislaus,Waterford,California,10493.0
3873,26330,2,Harrison,Bridgeport,West Virginia,14870.0
3874,78584,2,Starr,Roma,Texas,18286.0
3875,78578,2,Cameron,Port Isabel,Texas,11509.0
3876,23608,2,Newport News,Newport News,Virginia,42136.0
3877,94947,2,Marin,Novato,California,25809.0
3878,77096,2,Harris,Houston,Texas,33299.0
3879,95383,2,Tuolumne,Twain Harte,California,3816.0
3880,77511,2,Brazoria,Alvin,Texas,50140.0
3881,767,2,Yabucoa,Yabucoa,Puerto Rico,32867.0
3882,22701,2,Culpeper,Culpeper,Virginia,34793.0
3883,77583,2,Brazoria,Rosharon,Texas,41305.0
3884,27262,2,Guilford,High Point,North Carolina,26094.0
3885,94949,2,Marin,Novato,California,17942.0
3886,0,2,0,0,0,0.0
3887,94949,2,Marin,Novato,California,17942.0
3888,263,2,0,0,0,0.0
3889,76801,2,Brown,Brownwood,Texas,24636.0
3890,26554,2,Marion,Fairmont,West Virginia,41939.0
3891,10538,2,Westchester,Larchmont,New York,16151.0
3892,77079,2,Harris,Houston,Texas,32826.0
3893,77568,2,Galveston,La Marque,Texas,16676.0
3894,95135,2,Santa Clara,San Jose,California,22509.0
3895,77554,2,Galveston,Galveston,Texas,8730.0
3896,95202,2,San Joaquin,Stockton,California,6607.0
3897,23060,2,Henrico,Glen Allen,Virginia,36042.0
3898,77541,2,Brazoria,Freeport,Texas,19072.0
3899,78248,2,Bexar,San Antonio,Texas,13822.0
3900,77069,2,Harris,Houston,Texas,18968.0
3901,23693,2,York,Yorktown,Virginia,23650.0
3902,76903,2,Tom Green,San Angelo,Texas,31429.0
3903,77551,2,Galveston,Galveston,Texas,22198.0
3904,76903,2,Tom Green,San Angelo,Texas,31429.0
3905,76904,2,Tom Green,San Angelo,Texas,36688.0
3906,78244,2,Bexar,San Antonio,Texas,33988.0
3907,78242,2,Bexar,San Antonio,Texas,35159.0
3908,23059,2,Hanover,Glen Allen,Virginia,39602.0
3909,3833,2,Rockingham,Exeter,New Hampshire,21901.0
3910,0,2,0,0,0,0.0
3911,77532,2,Harris,Crosby,Texas,30042.0
3912,22835,2,Page,Luray,Virginia,12077.0
3913,95377,2,San Joaquin,Tracy,California,32599.0
3914,22901,2,Albemarle,Charlottesville,Virginia,34687.0
3915,3824,2,Strafford,Durham,New Hampshire,16476.0
3916,10541,2,Putnam,Mahopac,New York,26678.0
3917,949,2,Toa Baja,Toa Baja,Puerto Rico,71371.0
3918,94960,2,Marin,San Anselmo,California,16199.0
3919,22902,2,Albemarle,Charlottesville,Virginia,25815.0
3920,95202,2,San Joaquin,Stockton,California,6607.0
3921,78363,2,Kleberg,Kingsville,Texas,29400.0
3922,78231,2,Bexar,San Antonio,Texas,10132.0
3923,95370,2,Tuolumne,Sonora,California,28301.0
3924,0,2,0,0,0,0.0
3925,27408,2,Guilford,Greensboro,North Carolina,17063.0
3926,27282,2,Guilford,Jamestown,North Carolina,16515.0
3927,27516,2,Orange,Chapel Hill,North Carolina,44572.0
3928,22485,2,King George,King George,Virginia,25997.0
3929,95407,2,Sonoma,Santa Rosa,California,42815.0
3930,4753,2,0,0,0,0.0
3931,23225,2,Richmond,Richmond,Virginia,43454.0
3932,94804,2,Contra Costa,Richmond,California,41440.0
3933,78642,2,Williamson,Liberty Hill,Texas,13408.0
3934,7748,2,Monmouth,Middletown,New Jersey,26773.0
3935,23225,2,Richmond,Richmond,Virginia,43454.0
3936,27518,2,Wake,Cary,North Carolina,18397.0
3937,0,2,0,0,0,0.0
3938,22554,2,Stafford,Stafford,Virginia,57488.0
3939,27518,2,Wake,Cary,North Carolina,18397.0
3940,42,2,0,0,0,0.0
3941,78634,2,Williamson,Hutto,Texas,37298.0
3942,95205,2,San Joaquin,Stockton,California,37133.0
3943,95407,2,Sonoma,Santa Rosa,California,42815.0
3944,0,2,0,0,0,0.0
3945,77047,2,Harris,Houston,Texas,32747.0
3946,23226,2,Richmond,Richmond,Virginia,16452.0
3947,7663,2,Bergen,Saddle Brook,New Jersey,13762.0
3948,0,2,0,0,0,0.0
3949,76522,2,Coryell,Copperas Cove,Texas,37382.0
3950,23601,2,Newport News,Newport News,Virginia,25345.0
3951,95209,2,San Joaquin,Stockton,California,44325.0
3952,0,2,0,0,0,0.0
3953,95209,2,San Joaquin,Stockton,California,44325.0
3954,94709,2,Alameda,Berkeley,California,12411.0
3955,94720,2,Alameda,Berkeley,California,2829.0
3956,5452,2,Chittenden,Essex Junction,Vermont,22021.0
3957,76522,2,Coryell,Copperas Cove,Texas,37382.0
3958,95356,2,Stanislaus,Modesto,California,32387.0
3959,95448,2,Sonoma,Healdsburg,California,17353.0
3960,78645,2,Travis,Leander,Texas,11873.0
3961,76537,2,Williamson,Jarrell,Texas,7065.0
3962,10562,2,Westchester,Ossining,New York,31847.0
3963,78204,2,Bexar,San Antonio,Texas,12850.0
3964,95405,2,Sonoma,Santa Rosa,California,22875.0
3965,22556,2,Stafford,Stafford,Virginia,31545.0
3966,77304,2,Montgomery,Conroe,Texas,35893.0
3967,94806,2,Contra Costa,San Pablo,California,63603.0
3968,77301,2,Montgomery,Conroe,Texas,34512.0
3969,95205,2,San Joaquin,Stockton,California,37133.0
3970,27332,2,Lee,Sanford,North Carolina,33465.0
3971,23221,2,Richmond,Richmond,Virginia,14619.0
3972,78621,2,Bastrop,Elgin,Texas,24590.0
3973,25701,2,Cabell,Huntington,West Virginia,19869.0
3974,22601,2,Winchester,Winchester,Virginia,29192.0
3975,0,2,0,0,0,0.0
3976,7751,2,Monmouth,Morganville,New Jersey,19851.0
3977,38,2,0,0,0,0.0
3978,77619,2,Jefferson,Groves,Texas,15531.0
3979,7661,2,Bergen,River Edge,New Jersey,11510.0
3980,7662,2,Bergen,Rochelle Park,New Jersey,5580.0
3981,226,2,0,0,0,0.0
3982,22630,2,Warren,Front Royal,Virginia,33623.0
3983,77301,2,Montgomery,Conroe,Texas,34512.0
3984,5495,2,Chittenden,Williston,Vermont,10584.0
3985,76,2,0,0,0,0.0
3986,76549,2,Bell,Killeen,Texas,53490.0
3987,94806,2,Contra Costa,San Pablo,California,63603.0
3988,77503,2,Harris,Pasadena,Texas,24102.0
3989,776,2,0,0,0,0.0
3990,78628,2,Williamson,Georgetown,Texas,39529.0
3991,76543,2,Bell,Killeen,Texas,32031.0
3992,95405,2,Sonoma,Santa Rosa,California,22875.0
3993,95125,2,Santa Clara,San Jose,California,54076.0
3994,78624,2,Gillespie,Fredericksburg,Texas,22751.0
3995,27517,2,Chatham,Chapel Hill,North Carolina,24928.0
3996,95403,2,Sonoma,Santa Rosa,California,44716.0
3997,77304,2,Montgomery,Conroe,Texas,35893.0
3998,95355,2,Stanislaus,Modesto,California,59272.0
3999,776,2,0,0,0,0.0
4000,0,2,0,0,0,0.0
4001,77380,2,Montgomery,Spring,Texas,28014.0
4002,0,2,0,0,0,0.0
4003,22134,2,Stafford,Quantico,Virginia,7354.0
4004,17821,2,Montour,Danville,Pennsylvania,18773.0
4005,2452,2,Middlesex,Waltham,Massachusetts,15636.0
4006,17602,2,Lancaster,Lancaster,Pennsylvania,50660.0
4007,90023,2,Los Angeles,Los Angeles,California,46517.0
4008,24,2,0,0,0,0.0
4009,17527,2,Lancaster,Gap,Pennsylvania,5655.0
4010,90032,2,Los Angeles,Los Angeles,California,47857.0
4011,17403,2,York,York,Pennsylvania,39217.0
4012,90037,2,Los Angeles,Los Angeles,California,67377.0
4013,17363,2,York,Stewartstown,Pennsylvania,8772.0
4014,92845,2,Orange,Garden Grove,California,15490.0
4015,17361,2,York,Shrewsbury,Pennsylvania,6544.0
4016,17356,2,York,Red Lion,Pennsylvania,21784.0
4017,17349,2,York,New Freedom,Pennsylvania,7261.0
4018,0,2,0,0,0,0.0
